"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"San Francisco County, CA"	"06075"	54	3425614	1.6
	"San Joaquin County, CA"	"06077"	20	2879791	0.7
	"San Luis Obispo County, CA"	"06079"	Suppressed	1119814	Suppressed
	"San Mateo County, CA"	"06081"	Suppressed	3035886	Suppressed
	"Santa Barbara County, CA"	"06083"	Suppressed	1767304	Suppressed
	"Santa Clara County, CA"	"06085"	33	7594092	0.4
	"Santa Cruz County, CA"	"06087"	15	1090042	Unreliable
	"Shasta County, CA"	"06089"	Suppressed	717948	Suppressed
	"Sierra County, CA"	"06091"	Suppressed	11964	Suppressed
	"Siskiyou County, CA"	"06093"	Suppressed	174584	Suppressed
	"Solano County, CA"	"06095"	Suppressed	1732218	Suppressed
	"Sonoma County, CA"	"06097"	17	2000533	Unreliable
	"Stanislaus County, CA"	"06099"	Suppressed	2137436	Suppressed
	"Sutter County, CA"	"06101"	Suppressed	384311	Suppressed
	"Tehama County, CA"	"06103"	Suppressed	252708	Suppressed
	"Trinity County, CA"	"06105"	Suppressed	52469	Suppressed
	"Tulare County, CA"	"06107"	Suppressed	1832641	Suppressed
	"Tuolumne County, CA"	"06109"	Suppressed	215218	Suppressed
	"Ventura County, CA"	"06111"	25	3386072	0.7
	"Yolo County, CA"	"06113"	Suppressed	841001	Suppressed
	"Yuba County, CA"	"06115"	Suppressed	297073	Suppressed
	"Adams County, CO"	"08001"	26	1939435	1.3
	"Alamosa County, CO"	"08003"	Suppressed	65580	Suppressed
	"Arapahoe County, CO"	"08005"	28	2494055	1.1
	"Archuleta County, CO"	"08007"	Suppressed	49644	Suppressed
	"Baca County, CO"	"08009"	Suppressed	14510	Suppressed
	"Bent County, CO"	"08011"	Suppressed	23009	Suppressed
	"Boulder County, CO"	"08013"	Suppressed	1264979	Suppressed
	"Broomfield County, CO"	"08014"	Suppressed	253203	Suppressed
	"Chaffee County, CO"	"08015"	Suppressed	74589	Suppressed
	"Cheyenne County, CO"	"08017"	Suppressed	7438	Suppressed
	"Clear Creek County, CO"	"08019"	Suppressed	36957	Suppressed
	"Conejos County, CO"	"08021"	Suppressed	32801	Suppressed
	"Costilla County, CO"	"08023"	Suppressed	14391	Suppressed
	"Crowley County, CO"	"08025"	Suppressed	21938	Suppressed
	"Custer County, CO"	"08027"	Suppressed	17693	Suppressed
	"Delta County, CO"	"08029"	Suppressed	120774	Suppressed
	"Denver County, CO"	"08031"	41	2688962	1.5
	"Dolores County, CO"	"08033"	Suppressed	8041	Suppressed
	"Douglas County, CO"	"08035"	Suppressed	1271620	Suppressed
	"Eagle County, CO"	"08037"	Suppressed	212975	Suppressed
	"Elbert County, CO"	"08039"	Suppressed	97894	Suppressed
	"El Paso County, CO"	"08041"	45	2681318	1.7
	"Fremont County, CO"	"08043"	Suppressed	187091	Suppressed
	"Garfield County, CO"	"08045"	Suppressed	231745	Suppressed
	"Gilpin County, CO"	"08047"	Suppressed	23211	Suppressed
	"Grand County, CO"	"08049"	Suppressed	58458	Suppressed
	"Gunnison County, CO"	"08051"	Suppressed	63707	Suppressed
	"Hinsdale County, CO"	"08053"	Suppressed	3161	Suppressed
	"Huerfano County, CO"	"08055"	Suppressed	26150	Suppressed
	"Jackson County, CO"	"08057"	Suppressed	5474	Suppressed
	"Jefferson County, CO"	"08059"	31	2247662	1.4
	"Kiowa County, CO"	"08061"	Suppressed	5621	Suppressed
	"Kit Carson County, CO"	"08063"	Suppressed	32062	Suppressed
	"Lake County, CO"	"08065"	Suppressed	29766	Suppressed
	"La Plata County, CO"	"08067"	Suppressed	217584	Suppressed
	"Larimer County, CO"	"08069"	19	1313680	Unreliable
	"Las Animas County, CO"	"08071"	Suppressed	56659	Suppressed
	"Lincoln County, CO"	"08073"	Suppressed	22140	Suppressed
	"Logan County, CO"	"08075"	Suppressed	88929	Suppressed
	"Mesa County, CO"	"08077"	12	594405	Unreliable
	"Mineral County, CO"	"08079"	Suppressed	2877	Suppressed
	"Moffat County, CO"	"08081"	Suppressed	52077	Suppressed
	"Montezuma County, CO"	"08083"	Suppressed	104581	Suppressed
	"Montrose County, CO"	"08085"	Suppressed	164003	Suppressed
	"Morgan County, CO"	"08087"	Suppressed	113366	Suppressed
	"Otero County, CO"	"08089"	Suppressed	73829	Suppressed
	"Ouray County, CO"	"08091"	Suppressed	18734	Suppressed
	"Park County, CO"	"08093"	Suppressed	66142	Suppressed
	"Phillips County, CO"	"08095"	Suppressed	17356	Suppressed
	"Pitkin County, CO"	"08097"	Suppressed	70544	Suppressed
	"Prowers County, CO"	"08099"	Suppressed	48201	Suppressed
	"Pueblo County, CO"	"08101"	Suppressed	652040	Suppressed
	"Rio Blanco County, CO"	"08103"	Suppressed	26630	Suppressed
	"Rio Grande County, CO"	"08105"	Suppressed	46432	Suppressed
	"Routt County, CO"	"08107"	Suppressed	96156	Suppressed
	"Saguache County, CO"	"08109"	Suppressed	25044	Suppressed
	"San Juan County, CO"	"08111"	Suppressed	2807	Suppressed
	"San Miguel County, CO"	"08113"	Suppressed	31414	Suppressed
	"Sedgwick County, CO"	"08115"	Suppressed	9514	Suppressed
	"Summit County, CO"	"08117"	Suppressed	118684	Suppressed
	"Teller County, CO"	"08119"	Suppressed	94092	Suppressed
	"Washington County, CO"	"08121"	Suppressed	19355	Suppressed
	"Weld County, CO"	"08123"	12	1127561	Unreliable
	"Yuma County, CO"	"08125"	Suppressed	40602	Suppressed
	"Fairfield County, CT"	"09001"	151	3777572	4.0
	"Hartford County, CT"	"09003"	267	3584487	7.4
	"Litchfield County, CT"	"09005"	40	738091	5.4
	"Middlesex County, CT"	"09007"	49	657897	7.4
	"New Haven County, CT"	"09009"	186	3439909	5.4
	"New London County, CT"	"09011"	85	1089490	7.8
	"Tolland County, CT"	"09013"	41	605282	6.8
	"Windham County, CT"	"09015"	39	467367	8.3
	"Kent County, DE"	"10001"	40	689763	5.8
	"New Castle County, DE"	"10003"	84	2216228	3.8
	"Sussex County, DE"	"10005"	44	853371	5.2
	"District of Columbia, DC"	"11001"	174	2658740	6.5
	"Alachua County, FL"	"12001"	13	1033291	Unreliable
	"Baker County, FL"	"12003"	Suppressed	109463	Suppressed
	"Bay County, FL"	"12005"	35	719581	4.9
	"Bradford County, FL"	"12007"	Suppressed	107406	Suppressed
	"Brevard County, FL"	"12009"	38	2254926	1.7
	"Broward County, FL"	"12011"	250	7514136	3.3
	"Calhoun County, FL"	"12013"	Suppressed	58099	Suppressed
	"Charlotte County, FL"	"12015"	13	684790	Unreliable
	"Citrus County, FL"	"12017"	12	563327	Unreliable
	"Clay County, FL"	"12019"	53	808475	6.6
	"Collier County, FL"	"12021"	40	1410860	2.8
	"Columbia County, FL"	"12023"	Suppressed	273047	Suppressed
	"DeSoto County, FL"	"12027"	Suppressed	140787	Suppressed
	"Dixie County, FL"	"12029"	Suppressed	64350	Suppressed
	"Duval County, FL"	"12031"	288	3622818	7.9
	"Escambia County, FL"	"12033"	27	1242666	2.2
	"Flagler County, FL"	"12035"	Suppressed	416066	Suppressed
	"Franklin County, FL"	"12037"	Suppressed	47075	Suppressed
	"Gadsden County, FL"	"12039"	Suppressed	184517	Suppressed
	"Gilchrist County, FL"	"12041"	Suppressed	68339	Suppressed
	"Glades County, FL"	"12043"	Suppressed	54620	Suppressed
	"Gulf County, FL"	"12045"	Suppressed	63634	Suppressed
	"Hamilton County, FL"	"12047"	Suppressed	57058	Suppressed
	"Hardee County, FL"	"12049"	Suppressed	109850	Suppressed
	"Hendry County, FL"	"12051"	Suppressed	154385	Suppressed
	"Hernando County, FL"	"12053"	Suppressed	711570	Suppressed
	"Highlands County, FL"	"12055"	Suppressed	396260	Suppressed
	"Hillsborough County, FL"	"12057"	105	5333164	2.0
	"Holmes County, FL"	"12059"	Suppressed	78178	Suppressed
	"Indian River County, FL"	"12061"	Suppressed	586231	Suppressed
	"Jackson County, FL"	"12063"	Suppressed	194551	Suppressed
	"Jefferson County, FL"	"12065"	Suppressed	56231	Suppressed
	"Lafayette County, FL"	"12067"	Suppressed	34963	Suppressed
	"Lake County, FL"	"12069"	Suppressed	1284995	Suppressed
	"Lee County, FL"	"12071"	106	2764946	3.8
	"Leon County, FL"	"12073"	13	1139927	Unreliable
	"Levy County, FL"	"12075"	Suppressed	159050	Suppressed
	"Liberty County, FL"	"12077"	Suppressed	33242	Suppressed
	"Madison County, FL"	"12079"	Suppressed	73878	Suppressed
	"Manatee County, FL"	"12081"	235	1433109	16.4
	"Marion County, FL"	"12083"	25	1368803	1.8
	"Martin County, FL"	"12085"	13	619639	Unreliable
	"Miami-Dade County, FL"	"12086"	306	10686112	2.9
	"Monroe County, FL"	"12087"	16	310046	Unreliable
	"Nassau County, FL"	"12089"	22	311395	7.1
	"Okaloosa County, FL"	"12091"	33	790157	4.2
	"Okeechobee County, FL"	"12093"	Suppressed	158262	Suppressed
	"Orange County, FL"	"12095"	188	5080761	3.7
	"Osceola County, FL"	"12097"	32	1268723	2.5
	"Palm Beach County, FL"	"12099"	303	5636480	5.4
	"Pasco County, FL"	"12101"	38	1971110	1.9
	"Pinellas County, FL"	"12103"	84	3777703	2.2
	"Polk County, FL"	"12105"	37	2573888	1.4
	"Putnam County, FL"	"12107"	Suppressed	289020	Suppressed
	"St. Johns County, FL"	"12109"	23	889293	2.6
	"St. Lucie County, FL"	"12111"	31	1182930	2.6
	"Santa Rosa County, FL"	"12113"	10	662055	Unreliable
	"Sarasota County, FL"	"12115"	94	1605509	5.9
	"Seminole County, FL"	"12117"	70	1783180	3.9
	"Sumter County, FL"	"12119"	Suppressed	464293	Suppressed
	"Suwannee County, FL"	"12121"	Suppressed	175310	Suppressed
	"Taylor County, FL"	"12123"	Suppressed	90107	Suppressed
	"Union County, FL"	"12125"	Suppressed	60702	Suppressed
	"Volusia County, FL"	"12127"	70	2055582	3.4
	"Wakulla County, FL"	"12129"	Suppressed	125882	Suppressed
	"Walton County, FL"	"12131"	Suppressed	250734	Suppressed
	"Washington County, FL"	"12133"	Suppressed	98331	Suppressed
	"Appling County, GA"	"13001"	Suppressed	73862	Suppressed
	"Atkinson County, GA"	"13003"	Suppressed	33184	Suppressed
	"Bacon County, GA"	"13005"	Suppressed	45168	Suppressed
	"Baker County, GA"	"13007"	Suppressed	12926	Suppressed
	"Baldwin County, GA"	"13009"	Suppressed	182551	Suppressed
	"Banks County, GA"	"13011"	Suppressed	73602	Suppressed
	"Barrow County, GA"	"13013"	Suppressed	297189	Suppressed
	"Bartow County, GA"	"13015"	11	409563	Unreliable
	"Ben Hill County, GA"	"13017"	Suppressed	69625	Suppressed
	"Berrien County, GA"	"13019"	Suppressed	75704	Suppressed
	"Bibb County, GA"	"13021"	11	615107	Unreliable
	"Bleckley County, GA"	"13023"	Suppressed	50779	Suppressed
	"Brantley County, GA"	"13025"	Suppressed	73519	Suppressed
	"Brooks County, GA"	"13027"	Suppressed	62279	Suppressed
	"Bryan County, GA"	"13029"	Suppressed	138430	Suppressed
	"Bulloch County, GA"	"13031"	Suppressed	290674	Suppressed
	"Burke County, GA"	"13033"	Suppressed	91065	Suppressed
	"Butts County, GA"	"13035"	Suppressed	94139	Suppressed
	"Calhoun County, GA"	"13037"	Suppressed	25789	Suppressed
	"Camden County, GA"	"13039"	Suppressed	208613	Suppressed
	"Candler County, GA"	"13043"	Suppressed	43621	Suppressed
	"Carroll County, GA"	"13045"	Suppressed	457254	Suppressed
	"Catoosa County, GA"	"13047"	Suppressed	263380	Suppressed
	"Charlton County, GA"	"13049"	Suppressed	51614	Suppressed
	"Chatham County, GA"	"13051"	17	1137851	Unreliable
	"Chattahoochee County, GA"	"13053"	Suppressed	46969	Suppressed
	"Chattooga County, GA"	"13055"	Suppressed	99823	Suppressed
	"Cherokee County, GA"	"13057"	36	933680	3.9
	"Clarke County, GA"	"13059"	Suppressed	490822	Suppressed
	"Clay County, GA"	"13061"	Suppressed	12308	Suppressed
	"Clayton County, GA"	"13063"	17	1085179	Unreliable
	"Clinch County, GA"	"13065"	Suppressed	27348	Suppressed
	"Cobb County, GA"	"13067"	96	2937655	3.3
	"Coffee County, GA"	"13069"	Suppressed	172151	Suppressed
	"Colquitt County, GA"	"13071"	Suppressed	183929	Suppressed
	"Columbia County, GA"	"13073"	16	566175	Unreliable
	"Cook County, GA"	"13075"	Suppressed	68571	Suppressed
	"Coweta County, GA"	"13077"	11	547704	Unreliable
	"Crawford County, GA"	"13079"	Suppressed	49601	Suppressed
	"Crisp County, GA"	"13081"	Suppressed	91872	Suppressed
	"Dade County, GA"	"13083"	Suppressed	65417	Suppressed
	"Dawson County, GA"	"13085"	Suppressed	92559	Suppressed
	"Decatur County, GA"	"13087"	Suppressed	108575	Suppressed
	"DeKalb County, GA"	"13089"	39	2910693	1.3
	"Dodge County, GA"	"13091"	Suppressed	83642	Suppressed
	"Dooly County, GA"	"13093"	Suppressed	56290	Suppressed
	"Dougherty County, GA"	"13095"	Suppressed	366725	Suppressed
	"Douglas County, GA"	"13097"	14	558112	Unreliable
	"Early County, GA"	"13099"	Suppressed	41947	Suppressed
	"Echols County, GA"	"13101"	Suppressed	16062	Suppressed
	"Effingham County, GA"	"13103"	Suppressed	225697	Suppressed
