"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Autauga County, AL"	"01001"	Suppressed	221662	Suppressed
	"Baldwin County, AL"	"01003"	19	825011	Unreliable
	"Barbour County, AL"	"01005"	Suppressed	104611	Suppressed
	"Bibb County, AL"	"01007"	Suppressed	90400	Suppressed
	"Blount County, AL"	"01009"	13	231109	Unreliable
	"Bullock County, AL"	"01011"	Suppressed	42131	Suppressed
	"Butler County, AL"	"01013"	Suppressed	80273	Suppressed
	"Calhoun County, AL"	"01015"	Suppressed	460875	Suppressed
	"Chambers County, AL"	"01017"	Suppressed	135755	Suppressed
	"Cherokee County, AL"	"01019"	Suppressed	103478	Suppressed
	"Chilton County, AL"	"01021"	Suppressed	175882	Suppressed
	"Choctaw County, AL"	"01023"	Suppressed	52431	Suppressed
	"Clarke County, AL"	"01025"	Suppressed	98095	Suppressed
	"Clay County, AL"	"01027"	Suppressed	53966	Suppressed
	"Cleburne County, AL"	"01029"	Suppressed	59922	Suppressed
	"Coffee County, AL"	"01031"	Suppressed	205220	Suppressed
	"Colbert County, AL"	"01033"	Suppressed	217613	Suppressed
	"Conecuh County, AL"	"01035"	Suppressed	50206	Suppressed
	"Coosa County, AL"	"01037"	Suppressed	42945	Suppressed
	"Covington County, AL"	"01039"	Suppressed	150299	Suppressed
	"Crenshaw County, AL"	"01041"	Suppressed	55724	Suppressed
	"Cullman County, AL"	"01043"	Suppressed	328520	Suppressed
	"Dale County, AL"	"01045"	Suppressed	197501	Suppressed
	"Dallas County, AL"	"01047"	Suppressed	162065	Suppressed
	"DeKalb County, AL"	"01049"	Suppressed	284712	Suppressed
	"Elmore County, AL"	"01051"	Suppressed	325921	Suppressed
	"Escambia County, AL"	"01053"	Suppressed	150697	Suppressed
	"Etowah County, AL"	"01055"	20	411907	4.9
	"Fayette County, AL"	"01057"	Suppressed	66647	Suppressed
	"Franklin County, AL"	"01059"	Suppressed	126420	Suppressed
	"Geneva County, AL"	"01061"	Suppressed	106524	Suppressed
	"Greene County, AL"	"01063"	Suppressed	33784	Suppressed
	"Hale County, AL"	"01065"	Suppressed	60016	Suppressed
	"Henry County, AL"	"01067"	Suppressed	68722	Suppressed
	"Houston County, AL"	"01069"	Suppressed	416768	Suppressed
	"Jackson County, AL"	"01071"	Suppressed	209131	Suppressed
	"Jefferson County, AL"	"01073"	247	2639878	9.4
	"Lamar County, AL"	"01075"	Suppressed	55836	Suppressed
	"Lauderdale County, AL"	"01077"	Suppressed	370548	Suppressed
	"Lawrence County, AL"	"01079"	Suppressed	132885	Suppressed
	"Lee County, AL"	"01081"	Suppressed	631843	Suppressed
	"Limestone County, AL"	"01083"	Suppressed	369605	Suppressed
	"Lowndes County, AL"	"01085"	Suppressed	41472	Suppressed
	"Macon County, AL"	"01087"	Suppressed	76248	Suppressed
	"Madison County, AL"	"01089"	24	1421401	1.7
	"Marengo County, AL"	"01091"	Suppressed	79186	Suppressed
	"Marion County, AL"	"01093"	Suppressed	120270	Suppressed
	"Marshall County, AL"	"01095"	Suppressed	380066	Suppressed
	"Mobile County, AL"	"01097"	12	1659309	Unreliable
	"Monroe County, AL"	"01099"	Suppressed	86477	Suppressed
	"Montgomery County, AL"	"01101"	Suppressed	905703	Suppressed
	"Morgan County, AL"	"01103"	Suppressed	477002	Suppressed
	"Perry County, AL"	"01105"	Suppressed	38391	Suppressed
	"Pickens County, AL"	"01107"	Suppressed	81729	Suppressed
	"Pike County, AL"	"01109"	Suppressed	132988	Suppressed
	"Randolph County, AL"	"01111"	Suppressed	90557	Suppressed
	"Russell County, AL"	"01113"	Suppressed	234485	Suppressed
	"St. Clair County, AL"	"01115"	15	349989	Unreliable
	"Shelby County, AL"	"01117"	31	839595	3.7
	"Sumter County, AL"	"01119"	Suppressed	51996	Suppressed
	"Talladega County, AL"	"01121"	Suppressed	322352	Suppressed
	"Tallapoosa County, AL"	"01123"	Suppressed	163417	Suppressed
	"Tuscaloosa County, AL"	"01125"	10	820101	Unreliable
	"Walker County, AL"	"01127"	Suppressed	259790	Suppressed
	"Washington County, AL"	"01129"	Suppressed	66925	Suppressed
	"Wilcox County, AL"	"01131"	Suppressed	43862	Suppressed
	"Winston County, AL"	"01133"	Suppressed	95554	Suppressed
	"Aleutians East Borough, AK"	"02013"	Suppressed	13367	Suppressed
	"Aleutians West Census Area, AK"	"02016"	Suppressed	22862	Suppressed
	"Anchorage Borough, AK"	"02020"	36	1192253	3.0
	"Bethel Census Area, AK"	"02050"	Suppressed	71858	Suppressed
	"Bristol Bay Borough, AK"	"02060"	Suppressed	3614	Suppressed
	"Denali Borough, AK"	"02068"	Suppressed	7867	Suppressed
	"Dillingham Census Area, AK"	"02070"	Suppressed	19871	Suppressed
	"Fairbanks North Star Borough, AK"	"02090"	Suppressed	399296	Suppressed
	"Haines Borough, AK"	"02100"	Suppressed	10122	Suppressed
	"Hoonah-Angoon Census Area, AK"	"02105"	Suppressed	8438	Suppressed
	"Juneau Borough, AK"	"02110"	Suppressed	129724	Suppressed
	"Kenai Peninsula Borough, AK"	"02122"	Suppressed	232659	Suppressed
	"Ketchikan Gateway Borough, AK"	"02130"	Suppressed	55098	Suppressed
	"Kodiak Island Borough, AK"	"02150"	Suppressed	55055	Suppressed
	"Lake and Peninsula Borough, AK"	"02164"	Suppressed	6376	Suppressed
	"Matanuska-Susitna Borough, AK"	"02170"	12	409874	Unreliable
	"Nome Census Area, AK"	"02180"	Suppressed	39501	Suppressed
	"North Slope Borough, AK"	"02185"	Suppressed	38778	Suppressed
	"Northwest Arctic Borough, AK"	"02188"	Suppressed	30826	Suppressed
	"Petersburg Borough/Census Area, AK"	"02195"	Suppressed	12767	Suppressed
	"Prince of Wales-Hyder Census Area, AK"	"02198"	Suppressed	25527	Suppressed
	"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	Missing	Missing	Missing
	"Sitka Borough, AK"	"02220"	Suppressed	35282	Suppressed
	"Skagway Municipality, AK"	"02230"	Suppressed	4338	Suppressed
	"Skagway-Hoonah-Angoon Census Area, AK"	"02232"	Missing	Missing	Missing
	"Southeast Fairbanks Census Area, AK"	"02240"	Suppressed	27534	Suppressed
	"Valdez-Cordova Census Area, AK"	"02261"	Suppressed	37483	Suppressed
	"Wade Hampton Census Area, AK"	"02270"	Suppressed	32380	Suppressed
	"Wrangell City and Borough, AK"	"02275"	Suppressed	9678	Suppressed
	"Wrangell-Petersburg Census Area, AK"	"02280"	Missing	Missing	Missing
	"Yakutat Borough, AK"	"02282"	Suppressed	2454	Suppressed
	"Yukon-Koyukuk Census Area, AK"	"02290"	Suppressed	21971	Suppressed
	"Apache County, AZ"	"04001"	Suppressed	288020	Suppressed
	"Cochise County, AZ"	"04003"	12	504401	Unreliable
	"Coconino County, AZ"	"04005"	Suppressed	558463	Suppressed
	"Gila County, AZ"	"04007"	Suppressed	213335	Suppressed
	"Graham County, AZ"	"04009"	Suppressed	150688	Suppressed
	"Greenlee County, AZ"	"04011"	Suppressed	37943	Suppressed
	"La Paz County, AZ"	"04012"	Suppressed	81301	Suppressed
	"Maricopa County, AZ"	"04013"	364	16805168	2.2
	"Mohave County, AZ"	"04015"	Suppressed	820547	Suppressed
	"Navajo County, AZ"	"04017"	Suppressed	435360	Suppressed
	"Pima County, AZ"	"04019"	84	4053516	2.1
	"Pinal County, AZ"	"04021"	17	1657279	Unreliable
	"Santa Cruz County, AZ"	"04023"	Suppressed	185353	Suppressed
	"Yavapai County, AZ"	"04025"	17	894829	Unreliable
	"Yuma County, AZ"	"04027"	Suppressed	820687	Suppressed
	"Arkansas County, AR"	"05001"	Suppressed	73208	Suppressed
	"Ashley County, AR"	"05003"	Suppressed	82561	Suppressed
	"Baxter County, AR"	"05005"	Suppressed	164327	Suppressed
	"Benton County, AR"	"05007"	21	1016584	2.1
	"Boone County, AR"	"05009"	Suppressed	149103	Suppressed
	"Bradley County, AR"	"05011"	Suppressed	44102	Suppressed
	"Calhoun County, AR"	"05013"	Suppressed	20822	Suppressed
	"Carroll County, AR"	"05015"	Suppressed	111038	Suppressed
	"Chicot County, AR"	"05017"	Suppressed	43788	Suppressed
	"Clark County, AR"	"05019"	Suppressed	90159	Suppressed
	"Clay County, AR"	"05021"	Suppressed	60067	Suppressed
	"Cleburne County, AR"	"05023"	Suppressed	101413	Suppressed
	"Cleveland County, AR"	"05025"	Suppressed	33203	Suppressed
	"Columbia County, AR"	"05027"	Suppressed	95575	Suppressed
	"Conway County, AR"	"05029"	Suppressed	83955	Suppressed
	"Craighead County, AR"	"05031"	Suppressed	419822	Suppressed
	"Crawford County, AR"	"05033"	Suppressed	248663	Suppressed
	"Crittenden County, AR"	"05035"	10	196496	Unreliable
	"Cross County, AR"	"05037"	Suppressed	68411	Suppressed
	"Dallas County, AR"	"05039"	Suppressed	30221	Suppressed
	"Desha County, AR"	"05041"	Suppressed	47869	Suppressed
	"Drew County, AR"	"05043"	Suppressed	74598	Suppressed
	"Faulkner County, AR"	"05045"	Suppressed	488201	Suppressed
	"Franklin County, AR"	"05047"	Suppressed	71023	Suppressed
	"Fulton County, AR"	"05049"	Suppressed	48507	Suppressed
	"Garland County, AR"	"05051"	Suppressed	390634	Suppressed
	"Grant County, AR"	"05053"	Suppressed	72493	Suppressed
	"Greene County, AR"	"05055"	Suppressed	177541	Suppressed
	"Hempstead County, AR"	"05057"	Suppressed	88246	Suppressed
	"Hot Spring County, AR"	"05059"	Suppressed	133742	Suppressed
	"Howard County, AR"	"05061"	Suppressed	53655	Suppressed
	"Independence County, AR"	"05063"	Suppressed	148683	Suppressed
	"Izard County, AR"	"05065"	Suppressed	54050	Suppressed
	"Jackson County, AR"	"05067"	Suppressed	69228	Suppressed
	"Jefferson County, AR"	"05069"	Suppressed	282993	Suppressed
	"Johnson County, AR"	"05071"	Suppressed	104874	Suppressed
	"Lafayette County, AR"	"05073"	Suppressed	27816	Suppressed
	"Lawrence County, AR"	"05075"	Suppressed	66970	Suppressed
	"Lee County, AR"	"05077"	Suppressed	37996	Suppressed
	"Lincoln County, AR"	"05079"	Suppressed	55141	Suppressed
	"Little River County, AR"	"05081"	Suppressed	49814	Suppressed
	"Logan County, AR"	"05083"	Suppressed	87186	Suppressed
	"Lonoke County, AR"	"05085"	Suppressed	288328	Suppressed
	"Madison County, AR"	"05087"	Suppressed	63918	Suppressed
	"Marion County, AR"	"05089"	Suppressed	65305	Suppressed
	"Miller County, AR"	"05091"	Suppressed	175107	Suppressed
	"Mississippi County, AR"	"05093"	Suppressed	172967	Suppressed
	"Monroe County, AR"	"05095"	Suppressed	29235	Suppressed
	"Montgomery County, AR"	"05097"	Suppressed	35850	Suppressed
	"Nevada County, AR"	"05099"	Suppressed	34006	Suppressed
	"Newton County, AR"	"05101"	Suppressed	31581	Suppressed
	"Ouachita County, AR"	"05103"	Suppressed	97152	Suppressed
	"Perry County, AR"	"05105"	Suppressed	40914	Suppressed
	"Phillips County, AR"	"05107"	Suppressed	76990	Suppressed
	"Pike County, AR"	"05109"	Suppressed	43406	Suppressed
	"Poinsett County, AR"	"05111"	Suppressed	96463	Suppressed
	"Polk County, AR"	"05113"	Suppressed	80732	Suppressed
	"Pope County, AR"	"05115"	Suppressed	254205	Suppressed
	"Prairie County, AR"	"05117"	Suppressed	33094	Suppressed
	"Pulaski County, AR"	"05119"	32	1572572	2.0
	"Randolph County, AR"	"05121"	Suppressed	70045	Suppressed
	"St. Francis County, AR"	"05123"	Suppressed	105614	Suppressed
	"Saline County, AR"	"05125"	Suppressed	471205	Suppressed
	"Scott County, AR"	"05127"	Suppressed	41928	Suppressed
	"Searcy County, AR"	"05129"	Suppressed	31703	Suppressed
	"Sebastian County, AR"	"05131"	Suppressed	510456	Suppressed
	"Sevier County, AR"	"05133"	Suppressed	68741	Suppressed
	"Sharp County, AR"	"05135"	Suppressed	68368	Suppressed
	"Stone County, AR"	"05137"	Suppressed	50026	Suppressed
	"Union County, AR"	"05139"	Suppressed	159707	Suppressed
	"Van Buren County, AR"	"05141"	Suppressed	66756	Suppressed
	"Washington County, AR"	"05143"	13	906314	Unreliable
	"White County, AR"	"05145"	Suppressed	316032	Suppressed
	"Woodruff County, AR"	"05147"	Suppressed	26863	Suppressed
	"Yell County, AR"	"05149"	Suppressed	86739	Suppressed
	"Alameda County, CA"	"06001"	28	6560030	0.4
	"Alpine County, CA"	"06003"	Suppressed	4417	Suppressed
	"Amador County, CA"	"06005"	Suppressed	149752	Suppressed
	"Butte County, CA"	"06007"	Suppressed	905810	Suppressed
	"Calaveras County, CA"	"06009"	Suppressed	180293	Suppressed
	"Colusa County, CA"	"06011"	Suppressed	86294	Suppressed
	"Contra Costa County, CA"	"06013"	30	4520650	0.7
	"Del Norte County, CA"	"06015"	Suppressed	109476	Suppressed
	"El Dorado County, CA"	"06017"	Suppressed	742151	Suppressed
	"Fresno County, CA"	"06019"	24	3910005	0.6
	"Glenn County, CA"	"06021"	Suppressed	112151	Suppressed
	"Humboldt County, CA"	"06023"	12	543936	Unreliable
	"Imperial County, CA"	"06025"	Suppressed	722995	Suppressed
	"Inyo County, CA"	"06027"	Suppressed	72840	Suppressed
	"Kern County, CA"	"06029"	31	3534672	0.9
	"Kings County, CA"	"06031"	Suppressed	601120	Suppressed
	"Lake County, CA"	"06033"	13	257137	Unreliable
	"Lassen County, CA"	"06035"	Suppressed	125127	Suppressed
	"Los Angeles County, CA"	"06037"	251	40588419	0.6
	"Madera County, CA"	"06039"	Suppressed	621133	Suppressed
	"Marin County, CA"	"06041"	Suppressed	1043577	Suppressed
	"Mariposa County, CA"	"06043"	Suppressed	70192	Suppressed
	"Mendocino County, CA"	"06045"	13	351164	Unreliable
	"Merced County, CA"	"06047"	11	1076153	Unreliable
	"Modoc County, CA"	"06049"	Suppressed	35642	Suppressed
	"Mono County, CA"	"06051"	Suppressed	56055	Suppressed
	"Monterey County, CA"	"06053"	Suppressed	1738381	Suppressed
	"Napa County, CA"	"06055"	Suppressed	567262	Suppressed
	"Nevada County, CA"	"06057"	Suppressed	396691	Suppressed
	"Orange County, CA"	"06059"	180	12678223	1.4
	"Placer County, CA"	"06061"	Suppressed	1513782	Suppressed
	"Plumas County, CA"	"06063"	Suppressed	74384	Suppressed
	"Riverside County, CA"	"06065"	66	9501304	0.7
	"Sacramento County, CA"	"06067"	34	6028436	0.6
	"San Benito County, CA"	"06069"	Suppressed	236783	Suppressed
	"San Bernardino County, CA"	"06071"	35	8538252	0.4
	"San Diego County, CA"	"06073"	223	13218386	1.7
	"San Francisco County, CA"	"06075"	66	3472535	1.9
	"San Joaquin County, CA"	"06077"	24	2920836	0.8
	"San Luis Obispo County, CA"	"06079"	10	1126776	Unreliable
	"San Mateo County, CA"	"06081"	15	3059923	Unreliable
	"Santa Barbara County, CA"	"06083"	18	1779757	Unreliable
	"Santa Clara County, CA"	"06085"	46	7670204	0.6
	"Santa Cruz County, CA"	"06087"	16	1096520	Unreliable
	"Shasta County, CA"	"06089"	Suppressed	718889	Suppressed
	"Sierra County, CA"	"06091"	Suppressed	11916	Suppressed
	"Siskiyou County, CA"	"06093"	Suppressed	174638	Suppressed
	"Solano County, CA"	"06095"	Suppressed	1752888	Suppressed
	"Sonoma County, CA"	"06097"	25	2009725	1.2
	"Stanislaus County, CA"	"06099"	Suppressed	2159844	Suppressed
	"Sutter County, CA"	"06101"	Suppressed	385609	Suppressed
	"Tehama County, CA"	"06103"	Suppressed	253577	Suppressed
	"Trinity County, CA"	"06105"	Suppressed	51730	Suppressed
	"Tulare County, CA"	"06107"	Suppressed	1842991	Suppressed
	"Tuolumne County, CA"	"06109"	Suppressed	215592	Suppressed
	"Ventura County, CA"	"06111"	43	3400675	1.3
	"Yolo County, CA"	"06113"	Suppressed	855524	Suppressed
	"Yuba County, CA"	"06115"	Suppressed	300764	Suppressed
	"Adams County, CO"	"08001"	38	1973409	1.9
	"Alamosa County, CO"	"08003"	Suppressed	65878	Suppressed
	"Arapahoe County, CO"	"08005"	35	2530037	1.4
	"Archuleta County, CO"	"08007"	Suppressed	50765	Suppressed
	"Baca County, CO"	"08009"	Suppressed	14390	Suppressed
	"Bent County, CO"	"08011"	Suppressed	23259	Suppressed
	"Boulder County, CO"	"08013"	Suppressed	1277445	Suppressed
	"Broomfield County, CO"	"08014"	Suppressed	262073	Suppressed
	"Chaffee County, CO"	"08015"	Suppressed	75717	Suppressed
	"Cheyenne County, CO"	"08017"	Suppressed	7393	Suppressed
	"Clear Creek County, CO"	"08019"	Suppressed	37500	Suppressed
	"Conejos County, CO"	"08021"	Suppressed	32708	Suppressed
	"Costilla County, CO"	"08023"	Suppressed	14649	Suppressed
	"Crowley County, CO"	"08025"	Suppressed	22426	Suppressed
	"Custer County, CO"	"08027"	Suppressed	18282	Suppressed
	"Delta County, CO"	"08029"	Suppressed	120859	Suppressed
	"Denver County, CO"	"08031"	53	2744088	1.9
	"Dolores County, CO"	"08033"	Suppressed	8079	Suppressed
	"Douglas County, CO"	"08035"	Suppressed	1300956	Suppressed
	"Eagle County, CO"	"08037"	Suppressed	215287	Suppressed
	"Elbert County, CO"	"08039"	Suppressed	99803	Suppressed
	"El Paso County, CO"	"08041"	52	2725506	1.9
	"Fremont County, CO"	"08043"	Suppressed	188199	Suppressed
	"Garfield County, CO"	"08045"	Suppressed	233561	Suppressed
	"Gilpin County, CO"	"08047"	Suppressed	23623	Suppressed
	"Grand County, CO"	"08049"	Suppressed	59490	Suppressed
	"Gunnison County, CO"	"08051"	Suppressed	65139	Suppressed
	"Hinsdale County, CO"	"08053"	Suppressed	3142	Suppressed
	"Huerfano County, CO"	"08055"	Suppressed	26293	Suppressed
	"Jackson County, CO"	"08057"	Suppressed	5494	Suppressed
	"Jefferson County, CO"	"08059"	24	2270477	1.1
	"Kiowa County, CO"	"08061"	Suppressed	5574	Suppressed
	"Kit Carson County, CO"	"08063"	Suppressed	31183	Suppressed
	"Lake County, CO"	"08065"	Suppressed	30238	Suppressed
	"La Plata County, CO"	"08067"	Suppressed	219889	Suppressed
	"Larimer County, CO"	"08069"	18	1341668	Unreliable
	"Las Animas County, CO"	"08071"	Suppressed	56451	Suppressed
	"Lincoln County, CO"	"08073"	Suppressed	22256	Suppressed
	"Logan County, CO"	"08075"	Suppressed	88375	Suppressed
	"Mesa County, CO"	"08077"	20	598467	3.3
	"Mineral County, CO"	"08079"	Suppressed	2922	Suppressed
	"Moffat County, CO"	"08081"	Suppressed	52105	Suppressed
	"Montezuma County, CO"	"08083"	Suppressed	105079	Suppressed
	"Montrose County, CO"	"08085"	Suppressed	165074	Suppressed
	"Morgan County, CO"	"08087"	Suppressed	113154	Suppressed
	"Otero County, CO"	"08089"	Suppressed	73452	Suppressed
	"Ouray County, CO"	"08091"	Suppressed	18971	Suppressed
	"Park County, CO"	"08093"	Suppressed	67926	Suppressed
	"Phillips County, CO"	"08095"	Suppressed	17292	Suppressed
	"Pitkin County, CO"	"08097"	Suppressed	71055	Suppressed
	"Prowers County, CO"	"08099"	Suppressed	47980	Suppressed
	"Pueblo County, CO"	"08101"	Suppressed	657064	Suppressed
	"Rio Blanco County, CO"	"08103"	Suppressed	26243	Suppressed
	"Rio Grande County, CO"	"08105"	Suppressed	45930	Suppressed
	"Routt County, CO"	"08107"	Suppressed	97863	Suppressed
	"Saguache County, CO"	"08109"	Suppressed	25462	Suppressed
	"San Juan County, CO"	"08111"	Suppressed	2830	Suppressed
	"San Miguel County, CO"	"08113"	Suppressed	31703	Suppressed
	"Sedgwick County, CO"	"08115"	Suppressed	9498	Suppressed
	"Summit County, CO"	"08117"	Suppressed	120620	Suppressed
	"Teller County, CO"	"08119"	Suppressed	95463	Suppressed
	"Washington County, CO"	"08121"	Suppressed	19490	Suppressed
	"Weld County, CO"	"08123"	11	1162409	Unreliable
	"Yuma County, CO"	"08125"	Suppressed	40526	Suppressed
	"Fairfield County, CT"	"09001"	244	3787589	6.4
	"Hartford County, CT"	"09003"	468	3581603	13.1
	"Litchfield County, CT"	"09005"	74	733344	10.1
	"Middlesex County, CT"	"09007"	78	655745	11.9
	"New Haven County, CT"	"09009"	348	3438057	10.1
	"New London County, CT"	"09011"	138	1084373	12.7
	"Tolland County, CT"	"09013"	74	605366	12.2
	"Windham County, CT"	"09015"	67	466122	14.4
	"Kent County, DE"	"10001"	57	697171	8.2
	"New Castle County, DE"	"10003"	190	2226337	8.5
	"Sussex County, DE"	"10005"	77	872044	8.8
	"District of Columbia, DC"	"11001"	350	2706263	12.9
	"Alachua County, FL"	"12001"	16	1046784	Unreliable
	"Baker County, FL"	"12003"	Suppressed	110733	Suppressed
	"Bay County, FL"	"12005"	42	728157	5.8
	"Bradford County, FL"	"12007"	Suppressed	107594	Suppressed
	"Brevard County, FL"	"12009"	75	2293265	3.3
	"Broward County, FL"	"12011"	444	7611170	5.8
	"Calhoun County, FL"	"12013"	Suppressed	57900	Suppressed
	"Charlotte County, FL"	"12015"	17	702087	Unreliable
	"Citrus County, FL"	"12017"	24	569703	4.2
	"Clay County, FL"	"12019"	90	824306	10.9
	"Collier County, FL"	"12021"	67	1444098	4.6
	"Columbia County, FL"	"12023"	Suppressed	275116	Suppressed
	"DeSoto County, FL"	"12027"	Suppressed	143132	Suppressed
	"Dixie County, FL"	"12029"	Suppressed	65083	Suppressed
	"Duval County, FL"	"12031"	558	3674897	15.2
	"Escambia County, FL"	"12033"	40	1250361	3.2
	"Flagler County, FL"	"12035"	15	426620	Unreliable
	"Franklin County, FL"	"12037"	Suppressed	47204	Suppressed
	"Gadsden County, FL"	"12039"	Suppressed	184394	Suppressed
	"Gilchrist County, FL"	"12041"	Suppressed	69151	Suppressed
	"Glades County, FL"	"12043"	Suppressed	55029	Suppressed
	"Gulf County, FL"	"12045"	Suppressed	63965	Suppressed
	"Hamilton County, FL"	"12047"	Suppressed	56888	Suppressed
	"Hardee County, FL"	"12049"	Suppressed	109742	Suppressed
	"Hendry County, FL"	"12051"	Suppressed	157261	Suppressed
	"Hernando County, FL"	"12053"	17	723682	Unreliable
	"Highlands County, FL"	"12055"	Suppressed	401527	Suppressed
	"Hillsborough County, FL"	"12057"	160	5450152	2.9
	"Holmes County, FL"	"12059"	Suppressed	78019	Suppressed
	"Indian River County, FL"	"12061"	Suppressed	598620	Suppressed
	"Jackson County, FL"	"12063"	Suppressed	193959	Suppressed
	"Jefferson County, FL"	"12065"	Suppressed	56181	Suppressed
	"Lafayette County, FL"	"12067"	Suppressed	34566	Suppressed
	"Lake County, FL"	"12069"	36	1322978	2.7
	"Lee County, FL"	"12071"	224	2843055	7.9
	"Leon County, FL"	"12073"	19	1148374	Unreliable
	"Levy County, FL"	"12075"	Suppressed	159761	Suppressed
	"Liberty County, FL"	"12077"	Suppressed	33135	Suppressed
	"Madison County, FL"	"12079"	Suppressed	73599	Suppressed
	"Manatee County, FL"	"12081"	305	1476574	20.7
	"Marion County, FL"	"12083"	64	1385794	4.6
	"Martin County, FL"	"12085"	25	628299	4.0
	"Miami-Dade County, FL"	"12086"	492	10820732	4.5
	"Monroe County, FL"	"12087"	23	310708	7.4
	"Nassau County, FL"	"12089"	32	318406	10.1
	"Okaloosa County, FL"	"12091"	50	799316	6.3
	"Okeechobee County, FL"	"12093"	Suppressed	160537	Suppressed
	"Orange County, FL"	"12095"	291	5204469	5.6
	"Osceola County, FL"	"12097"	63	1322399	4.8
	"Palm Beach County, FL"	"12099"	584	5735459	10.2
	"Pasco County, FL"	"12101"	60	2021251	3.0
	"Pinellas County, FL"	"12103"	109	3819292	2.9
	"Polk County, FL"	"12105"	67	2637362	2.5
	"Putnam County, FL"	"12107"	Suppressed	289907	Suppressed
	"St. Johns County, FL"	"12109"	46	923458	5.0
	"St. Lucie County, FL"	"12111"	52	1209604	4.3
	"Santa Rosa County, FL"	"12113"	19	675231	Unreliable
	"Sarasota County, FL"	"12115"	154	1634199	9.4
	"Seminole County, FL"	"12117"	131	1809798	7.2
	"Sumter County, FL"	"12119"	Suppressed	482402	Suppressed
	"Suwannee County, FL"	"12121"	Suppressed	175766	Suppressed
	"Taylor County, FL"	"12123"	Suppressed	89083	Suppressed
	"Union County, FL"	"12125"	Suppressed	61083	Suppressed
	"Volusia County, FL"	"12127"	126	2093474	6.0
	"Wakulla County, FL"	"12129"	Suppressed	126980	Suppressed
	"Walton County, FL"	"12131"	Suppressed	259303	Suppressed
	"Washington County, FL"	"12133"	Suppressed	98274	Suppressed
	"Appling County, GA"	"13001"	Suppressed	73943	Suppressed
	"Atkinson County, GA"	"13003"	Suppressed	33236	Suppressed
	"Bacon County, GA"	"13005"	Suppressed	45271	Suppressed
	"Baker County, GA"	"13007"	Suppressed	12785	Suppressed
	"Baldwin County, GA"	"13009"	Suppressed	181418	Suppressed
	"Banks County, GA"	"13011"	Suppressed	73821	Suppressed
	"Barrow County, GA"	"13013"	Suppressed	304797	Suppressed
	"Bartow County, GA"	"13015"	19	413344	Unreliable
	"Ben Hill County, GA"	"13017"	Suppressed	69106	Suppressed
	"Berrien County, GA"	"13019"	Suppressed	75842	Suppressed
	"Bibb County, GA"	"13021"	11	613248	Unreliable
	"Bleckley County, GA"	"13023"	Suppressed	50838	Suppressed
	"Brantley County, GA"	"13025"	Suppressed	73958	Suppressed
	"Brooks County, GA"	"13027"	Suppressed	62350	Suppressed
	"Bryan County, GA"	"13029"	Suppressed	142333	Suppressed
	"Bulloch County, GA"	"13031"	Suppressed	295609	Suppressed
	"Burke County, GA"	"13033"	Suppressed	90664	Suppressed
	"Butts County, GA"	"13035"	Suppressed	94837	Suppressed
	"Calhoun County, GA"	"13037"	Suppressed	25721	Suppressed
	"Camden County, GA"	"13039"	Suppressed	210181	Suppressed
	"Candler County, GA"	"13043"	Suppressed	43481	Suppressed
	"Carroll County, GA"	"13045"	11	462711	Unreliable
	"Catoosa County, GA"	"13047"	Suppressed	264619	Suppressed
	"Charlton County, GA"	"13049"	Suppressed	51074	Suppressed
	"Chatham County, GA"	"13051"	31	1149918	2.7
	"Chattahoochee County, GA"	"13053"	Suppressed	44470	Suppressed
	"Chattooga County, GA"	"13055"	Suppressed	99455	Suppressed
	"Cherokee County, GA"	"13057"	51	956147	5.3
	"Clarke County, GA"	"13059"	Suppressed	496621	Suppressed
	"Clay County, GA"	"13061"	Suppressed	12225	Suppressed
	"Clayton County, GA"	"13063"	27	1106112	2.4
	"Clinch County, GA"	"13065"	Suppressed	27280	Suppressed
	"Cobb County, GA"	"13067"	142	2976219	4.8
	"Coffee County, GA"	"13069"	Suppressed	171945	Suppressed
	"Colquitt County, GA"	"13071"	Suppressed	183489	Suppressed
	"Columbia County, GA"	"13073"	26	582338	4.5
	"Cook County, GA"	"13075"	Suppressed	68782	Suppressed
	"Coweta County, GA"	"13077"	17	557638	Unreliable
	"Crawford County, GA"	"13079"	Suppressed	49392	Suppressed
	"Crisp County, GA"	"13081"	Suppressed	91272	Suppressed
	"Dade County, GA"	"13083"	Suppressed	65195	Suppressed
	"Dawson County, GA"	"13085"	Suppressed	94252	Suppressed
	"Decatur County, GA"	"13087"	Suppressed	107932	Suppressed
	"DeKalb County, GA"	"13089"	61	2950606	2.1
	"Dodge County, GA"	"13091"	Suppressed	83151	Suppressed
	"Dooly County, GA"	"13093"	Suppressed	55723	Suppressed
	"Dougherty County, GA"	"13095"	Suppressed	363258	Suppressed
	"Douglas County, GA"	"13097"	20	565615	3.5
	"Early County, GA"	"13099"	Suppressed	41701	Suppressed
	"Echols County, GA"	"13101"	Suppressed	15941	Suppressed
	"Effingham County, GA"	"13103"	Suppressed	231223	Suppressed
	"Elbert County, GA"	"13105"	Suppressed	77054	Suppressed
	"Emanuel County, GA"	"13107"	Suppressed	90628	Suppressed
	"Evans County, GA"	"13109"	Suppressed	43130	Suppressed
